gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_group,tenure_years,is_new_customer,is_long_term_customer,monthly_charges_group,avg_monthly_charges,charge_increase,is_high_value_customer,total_services,service_adoption_rate,has_internet,has_fiber_optic,premium_services_count,has_premium_services,is_month_to_month,is_long_term_contract,is_automatic_payment,is_electronic_check,paperless_billing,is_senior_citizen,is_male,has_partner,has_dependents,family_size,is_single,charges_per_service,tenure_to_charges_ratio,tenure_x_MonthlyCharges,tenure_x_TotalCharges,is_senior_citizen_x_MonthlyCharges,has_internet_x_total_services,is_month_to_month_x_MonthlyCharges,has_fiber_optic_x_MonthlyCharges,family_size_x_total_services,is_automatic_payment_x_is_long_term_contract
Female,0,No,Yes,14,Yes,No,DSL,Yes,No,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,76.58599734731331,763.0184166743973,No,1-2 years,1.1666666666666667,0,0,High,54.50131547674266,1,0,5,0.5555555555555556,1,0,2,1,1,0,0,0,1,0,0,0,1,1,0,15.317199469462661,0.18280104046319023,1072.2039628623863,10682.257833441561,0.0,5,76.58599734731331,0.0,5,0
Female,0,Yes,No,57,Yes,Yes,Fiber optic,Yes,Yes,Yes,No internet service,No,No internet service,One year,No,Bank transfer (automatic),92.86008628729049,3653.595795733228,No,4-6 years,4.75,0,0,High,64.09817185496891,1,1,5,0.5555555555555556,1,1,3,1,0,1,1,0,0,0,0,1,0,1,0,18.572017257458096,0.6138266964738051,5293.024918375558,208254.960356794,0.0,5,0.0,92.86008628729049,5,1
Female,0,No,No,32,Yes,No,No,No,No internet service,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),76.62650917039483,2628.217267924527,Yes,2-4 years,2.6666666666666665,0,0,High,82.13178962264146,0,0,3,0.3333333333333333,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,25.54216972346494,0.4176100457459364,2452.0482934526344,84102.95257358486,0.0,0,76.62650917039483,0.0,0,0
Male,0,Yes,Yes,62,Yes,No phone service,No,No internet service,No,No,Yes,No,No internet service,Two year,Yes,Credit card (automatic),69.45140823031002,3498.600291431132,No,4-6 years,5.166666666666667,0,1,High,56.42903695856665,1,0,2,0.2222222222222222,0,0,1,1,0,1,1,0,1,0,1,1,1,2,0,34.72570411515501,0.8927104803174016,4305.987310279222,216913.2180687302,0.0,0,0.0,0.0,4,1
Male,0,Yes,No,30,Yes,Yes,No,No internet service,Yes,Yes,No,No,No internet service,One year,Yes,Mailed check,57.13288687280562,624.4931246166789,No,2-4 years,2.5,0,0,Medium,20.81643748722263,1,0,4,0.4444444444444444,0,0,2,1,0,1,0,0,1,0,1,1,0,1,0,14.283221718201405,0.5250916178415542,1713.9866061841685,18734.793738500368,0.0,0,0.0,0.0,4,0
Male,0,No,No,13,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),78.8377396015264,3466.0375496269617,No,1-2 years,1.0833333333333333,0,0,High,266.6182730482278,0,1,5,0.5555555555555556,1,0,2,1,1,0,1,0,1,0,1,0,0,0,1,15.76754792030528,0.164895645990189,1024.8906148198432,45058.4881451505,0.0,5,78.8377396015264,0.0,0,0
Male,0,No,Yes,40,Yes,No phone service,Fiber optic,No,No internet service,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),66.79732770807533,748.6059423594722,Yes,2-4 years,3.3333333333333335,0,0,High,18.715148558986805,1,0,4,0.4444444444444444,1,1,1,1,1,0,1,0,1,0,1,0,1,1,0,16.699331927018832,0.5988263508805649,2671.893108323013,29944.23769437889,0.0,4,66.79732770807533,66.79732770807533,4,0
Male,0,Yes,Yes,31,No,No phone service,No,No internet service,No internet service,No internet service,Yes,No internet service,Yes,Month-to-month,No,Mailed check,56.36497167741213,56.36497167741213,Yes,2-4 years,2.5833333333333335,0,0,Medium,1.8182248928197462,1,0,2,0.2222222222222222,0,0,1,1,1,0,0,0,0,0,1,1,1,2,0,28.182485838706064,0.5499869702307157,1747.314121999776,1747.314121999776,0.0,0,56.36497167741213,0.0,4,0
Female,0,No,No,37,Yes,No phone service,DSL,No,Yes,Yes,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),84.87535912224054,4661.45089338198,Yes,2-4 years,3.0833333333333335,0,0,High,125.98515928059405,0,1,3,0.3333333333333333,1,0,2,1,1,0,1,0,1,0,0,0,0,0,1,28.29178637408018,0.43593335430500235,3140.3882875229,172473.68305513324,0.0,3,84.87535912224054,0.0,0,0
Male,0,Yes,Yes,45,Yes,No,Fiber optic,No,No,No,No internet service,No internet service,Yes,One year,No,Bank transfer (automatic),59.69504157731507,3527.559728197142,No,2-4 years,3.75,0,0,Medium,78.39021618215871,0,0,2,0.2222222222222222,1,1,0,0,0,1,1,0,0,0,1,1,1,2,0,29.847520788657533,0.7538314541873209,2686.276870979178,158740.18776887137,0.0,2,0.0,59.69504157731507,4,1
Male,1,Yes,No,59,Yes,No,DSL,Yes,No,Yes,No internet service,Yes,Yes,Two year,Yes,Credit card (automatic),69.16715790560535,2597.5598423909923,No,4-6 years,4.916666666666667,0,0,High,44.02643800662699,1,0,5,0.5555555555555556,1,0,2,1,0,1,1,0,1,1,1,1,0,1,0,13.83343158112107,0.8530059899312215,4080.8623164307155,153256.03070106855,69.16715790560535,5,0.0,0.0,5,1
Male,0,Yes,No,28,Yes,Yes,DSL,No,No internet service,Yes,No,Yes,No internet service,One year,Yes,Credit card (automatic),47.593766601474535,2816.9843377552743,No,2-4 years,2.3333333333333335,0,0,Medium,100.6065834912598,0,0,4,0.4444444444444444,1,0,1,1,0,1,1,0,1,0,1,1,0,1,0,11.898441650368634,0.5883123358245093,1332.6254648412869,78875.56145714768,0.0,4,0.0,0.0,4,1
Male,1,No,No,61,Yes,No phone service,Fiber optic,No,No,No internet service,Yes,No,No internet service,One year,No,Electronic check,73.22196422534557,73.22196422534557,No,4-6 years,5.083333333333333,0,1,High,1.2003600692679601,1,0,2,0.2222222222222222,1,1,1,1,0,1,0,1,0,1,1,0,0,0,1,36.61098211267279,0.8330833602369414,4466.53981774608,4466.53981774608,73.22196422534557,2,0.0,73.22196422534557,0,0
Male,1,No,No,19,Yes,No phone service,Fiber optic,No,No,No internet service,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),71.50775435105894,3474.83943961328,No,1-2 years,1.5833333333333333,0,0,High,182.88628629543578,0,0,1,0.1111111111111111,1,1,0,0,1,0,1,0,1,1,1,0,0,0,1,71.50775435105894,0.26570544932402335,1358.6473326701198,66021.94935265231,71.50775435105894,1,71.50775435105894,71.50775435105894,0,0
Male,0,Yes,No,43,Yes,Yes,DSL,No,No,No,No internet service,Yes,No,Month-to-month,No,Electronic check,51.82957699111724,959.9654432293456,Yes,2-4 years,3.5833333333333335,0,0,Medium,22.324777749519665,1,0,3,0.3333333333333333,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,17.276525663705748,0.8296421174220563,2228.6718106180415,41278.51405886186,0.0,3,51.82957699111724,0.0,3,0
Male,0,No,No,59,No,No,DSL,No,Yes,Yes,No,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),81.34741849245742,4277.937161424803,Yes,4-6 years,4.916666666666667,0,0,High,72.50740951567462,1,1,3,0.3333333333333333,1,0,2,1,1,0,1,0,0,0,1,0,0,0,1,27.115806164152474,0.7252842326578626,4799.497691054988,252398.29252406338,0.0,3,81.34741849245742,0.0,0,0
Female,1,No,No,16,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No internet service,No,Yes,One year,No,Mailed check,74.70098628381815,1958.3628219410796,No,1-2 years,1.3333333333333333,0,0,High,122.39767637131747,0,0,5,0.5555555555555556,1,1,3,1,0,1,0,0,0,1,0,0,0,0,1,14.94019725676363,0.21418726573715863,1195.2157805410905,31333.805151057273,74.70098628381815,5,0.0,74.70098628381815,0,0
Female,0,Yes,No,69,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,No,Yes,Month-to-month,Yes,Electronic check,60.41118902016937,1976.9568190324349,Yes,4-6 years,5.75,0,1,Medium,28.651548101919346,1,0,3,0.3333333333333333,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0,20.13706300672312,1.1421725200105415,4168.372042391687,136410.020513238,0.0,3,60.41118902016937,60.41118902016937,3,0
Male,0,No,No,44,Yes,No phone service,DSL,No internet service,Yes,No,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),58.6303418094532,2195.6715449069065,Yes,2-4 years,3.6666666666666665,0,0,Medium,49.90162602061151,1,0,3,0.3333333333333333,1,0,1,1,1,0,1,0,1,0,1,0,0,0,1,19.543447269817733,0.7504646679870747,2579.735039615941,96609.54797590389,0.0,3,58.6303418094532,0.0,0,0
Female,1,No,No,66,Yes,No,No,No,No internet service,Yes,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),66.73127514522652,66.73127514522652,Yes,4-6 years,5.5,0,1,High,1.011079926442826,1,0,3,0.3333333333333333,0,0,1,1,1,0,1,0,1,1,0,0,0,0,1,22.243758381742172,0.9890414930085623,4404.26415958495,4404.26415958495,66.73127514522652,0,66.73127514522652,0.0,0,0
Female,0,Yes,No,10,Yes,No,DSL,Yes,No,No,No,Yes,No internet service,Month-to-month,Yes,Electronic check,94.81960382436102,2082.0715133596723,No,0-1 year,0.8333333333333334,0,0,High,208.20715133596724,0,1,3,0.3333333333333333,1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,31.60653460812034,0.1054634231389902,948.1960382436102,20820.71513359672,0.0,3,94.81960382436102,0.0,3,0
Female,0,No,No,47,Yes,Yes,Fiber optic,Yes,No,No,No internet service,Yes,No,Two year,Yes,Mailed check,54.43966400149056,1211.9244326812418,No,2-4 years,3.9166666666666665,0,0,Medium,25.785626227260465,1,0,4,0.4444444444444444,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,13.60991600037264,0.8633411109721973,2558.6642080700562,56960.448336018366,0.0,4,0.0,54.43966400149056,0,0
Female,0,Yes,Yes,19,Yes,Yes,DSL,No,No internet service,No,No,Yes,No internet service,Month-to-month,No,Credit card (automatic),51.38163409638188,2342.422298524254,No,1-2 years,1.5833333333333333,0,0,Medium,123.28538413285548,0,0,3,0.3333333333333333,1,0,0,0,1,0,1,0,0,0,0,1,1,2,0,17.127211365460628,0.36978193345037885,976.2510478312557,44506.02367196083,0.0,3,51.38163409638188,0.0,6,0
Male,0,No,Yes,51,Yes,No phone service,Fiber optic,No,No,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,95.99768244934758,95.99768244934758,No,4-6 years,4.25,0,0,Very High,1.8823074990068154,1,1,1,0.1111111111111111,1,1,0,0,0,1,0,1,0,0,1,0,1,1,0,95.99768244934758,0.5312628252969518,4895.881804916727,4895.881804916727,0.0,1,0.0,95.99768244934758,1,0
Female,0,No,No,13,Yes,No,Fiber optic,No internet service,No,No internet service,No internet service,Yes,Yes,Month-to-month,No,Mailed check,108.384970094926,4368.98538809741,No,1-2 years,1.0833333333333333,0,0,Very High,336.07579908441613,0,1,3,0.3333333333333333,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,36.12832336497534,0.11994282960648793,1409.004611234038,56796.81004526633,0.0,3,108.384970094926,108.384970094926,0,0
Female,0,Yes,No,63,Yes,No,Fiber optic,No internet service,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,48.29427149548626,2771.9204208689957,No,4-6 years,5.25,0,1,Medium,43.99873683919041,1,0,3,0.3333333333333333,1,1,2,1,1,0,0,0,0,0,0,1,0,1,0,16.09809049849542,1.3045025434515187,3042.5391042156343,174630.98651474674,0.0,3,48.29427149548626,48.29427149548626,3,0
Female,0,Yes,No,16,No,Yes,Fiber optic,No internet service,No internet service,No,No internet service,No,No internet service,One year,Yes,Credit card (automatic),65.53120978831043,1287.3242565172295,No,1-2 years,1.3333333333333333,0,0,High,80.45776603232684,0,0,1,0.1111111111111111,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0,65.53120978831043,0.24415847123356643,1048.499356612967,20597.188104275672,0.0,1,0.0,65.53120978831043,1,1
Male,0,No,No,53,Yes,Yes,No,No,Yes,No,No internet service,No,No internet service,Month-to-month,Yes,Credit card (automatic),38.84212952590035,755.5987855249377,Yes,4-6 years,4.416666666666667,0,0,Medium,14.25658085896109,1,0,3,0.3333333333333333,0,0,1,1,1,0,1,0,1,0,1,0,0,0,1,12.947376508633448,1.364497792652152,2058.6328648727185,40046.7356328217,0.0,0,38.84212952590035,0.0,0,0
Male,0,Yes,Yes,35,Yes,No phone service,DSL,No internet service,Yes,No,Yes,No internet service,No,Two year,Yes,Mailed check,52.55211753464968,3560.106330509564,No,2-4 years,2.9166666666666665,0,0,Medium,101.71732372884469,0,0,3,0.3333333333333333,1,0,2,1,0,1,0,0,1,0,1,1,1,2,0,17.517372511549894,0.6660055130399478,1839.3241137127388,124603.72156783474,0.0,3,0.0,0.0,6,0
Male,0,Yes,No,59,Yes,No,Fiber optic,Yes,No,Yes,Yes,No internet service,Yes,Two year,Yes,Bank transfer (automatic),60.08359396239529,60.08359396239529,No,4-6 years,4.916666666666667,0,0,Medium,1.018365999362632,1,0,5,0.5555555555555556,1,1,3,1,0,1,1,0,1,0,1,1,0,1,0,12.016718792479057,0.9819652272619797,3544.932043781322,3544.932043781322,0.0,5,0.0,60.08359396239529,5,1
Male,0,No,Yes,39,Yes,No phone service,DSL,Yes,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,65.14530281837416,1023.2104148659556,Yes,2-4 years,3.25,0,0,High,26.236164483742453,1,0,5,0.5555555555555556,1,0,3,1,0,1,0,1,1,0,1,0,1,1,0,13.029060563674832,0.5986617348104504,2540.6668099165922,39905.20617977227,0.0,5,0.0,0.0,5,0
Male,0,Yes,No,67,Yes,No phone service,No,No,No,No,Yes,Yes,Yes,Two year,Yes,Mailed check,36.36471753245079,1031.2233777744889,No,4-6 years,5.583333333333333,0,1,Medium,15.3913936981267,1,0,4,0.4444444444444444,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,9.091179383112697,1.8424452201563561,2436.4360746742027,69091.96631089076,0.0,0,0.0,0.0,4,0
Male,0,No,No,61,Yes,Yes,Fiber optic,No,No internet service,No,Yes,Yes,No internet service,Two year,Yes,Credit card (automatic),61.98145211328549,990.9612924770772,No,4-6 years,5.083333333333333,0,1,Medium,16.24526708978815,1,0,4,0.4444444444444444,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,15.495363028321373,0.9841653901316855,3780.868578910415,60448.63884110171,0.0,4,0.0,61.98145211328549,0,1
Male,0,No,No,50,Yes,No,DSL,No internet service,No internet service,No,No,Yes,No internet service,One year,Yes,Bank transfer (automatic),69.93407235597081,1429.636334396055,No,4-6 years,4.166666666666667,0,0,High,28.5927266879211,1,0,2,0.2222222222222222,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,34.967036177985406,0.7149590795384464,3496.7036177985406,71481.81671980275,0.0,2,0.0,0.0,0,1
Female,1,Yes,No,53,No,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,55.19560755105321,703.132302865007,No,4-6 years,4.416666666666667,0,0,Medium,13.266647223868056,1,0,5,0.5555555555555556,1,1,3,1,1,0,0,1,0,1,0,1,0,1,0,11.039121510210641,0.9602213355651104,2925.36720020582,37266.01205184537,55.19560755105321,5,55.19560755105321,55.19560755105321,5,0
Female,0,No,Yes,46,Yes,No phone service,No,No internet service,No,No,No internet service,No,No internet service,Month-to-month,No,Electronic check,85.4709102694482,372.902910232071,Yes,2-4 years,3.8333333333333335,0,0,High,8.106585005045021,1,1,1,0.1111111111111111,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,85.4709102694482,0.5381948063380205,3931.661872394617,17153.533870675266,0.0,0,85.4709102694482,0.0,1,0
Female,0,Yes,No,52,Yes,No phone service,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,68.80027890454177,3330.728259735647,No,4-6 years,4.333333333333333,0,0,High,64.05246653337782,1,0,5,0.5555555555555556,1,0,2,1,0,1,0,0,1,0,0,1,0,1,0,13.760055780908354,0.7558108895481132,3577.614503036172,173197.86950625366,0.0,5,0.0,0.0,5,0
Male,0,No,Yes,29,Yes,No,Fiber optic,No internet service,Yes,No internet service,No,No internet service,Yes,Month-to-month,No,Electronic check,79.10751759606669,3513.5097131506523,Yes,2-4 years,2.4166666666666665,0,0,High,121.15550735002249,0,1,3,0.3333333333333333,1,1,1,1,1,0,0,1,0,0,1,0,1,1,0,26.36917253202223,0.36658968554768445,2294.118010285934,101891.78168136891,0.0,3,79.10751759606669,79.10751759606669,3,0
Male,0,Yes,Yes,5,Yes,No,Fiber optic,No,No internet service,No,No internet service,Yes,No internet service,Month-to-month,Yes,Mailed check,48.52613598234542,3157.443679803373,No,0-1 year,0.4166666666666667,1,0,Medium,631.4887359606746,0,0,2,0.2222222222222222,1,1,0,0,1,0,0,0,1,0,1,1,1,2,0,24.26306799117271,0.10303725814515871,242.6306799117271,15787.218399016865,0.0,2,48.52613598234542,48.52613598234542,4,0
Male,0,Yes,Yes,67,No,No,DSL,Yes,No,No internet service,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),56.308974044972665,1311.0607355477523,Yes,4-6 years,5.583333333333333,0,1,Medium,19.568070679817197,1,0,2,0.2222222222222222,1,0,1,1,1,0,1,0,1,0,1,1,1,2,0,28.154487022486332,1.1898636254052268,3772.7012610131687,87841.0692816994,0.0,2,56.308974044972665,0.0,4,0
Male,0,No,No,40,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,Yes,Credit card (automatic),50.334562134353206,1747.9833244832191,No,2-4 years,3.3333333333333335,0,0,Medium,43.699583112080475,1,0,5,0.5555555555555556,1,1,3,1,0,1,1,0,1,0,1,0,0,0,1,10.06691242687064,0.7946825859581702,2013.3824853741282,69919.33297932877,0.0,5,0.0,50.334562134353206,0,1
Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,No,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Credit card (automatic),70.28867477295627,939.9644374406168,No,4-6 years,6.0,0,1,High,13.055061631119678,1,0,4,0.4444444444444444,1,0,1,1,1,0,1,0,0,0,1,1,1,2,0,17.572168693239067,1.0243470976308997,5060.784583652851,67677.43949572441,0.0,4,70.28867477295627,0.0,8,0
Female,0,Yes,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,Yes,No,No internet service,Month-to-month,No,Credit card (automatic),65.40435238289753,2639.365625338912,Yes,0-1 year,0.16666666666666666,1,0,High,1319.682812669456,0,0,3,0.3333333333333333,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,21.801450794299175,0.030579004716557313,130.80870476579506,5278.731250677824,0.0,0,65.40435238289753,0.0,3,0
Female,0,Yes,No,68,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No,No,No,One year,Yes,Electronic check,41.5811782362489,2954.5213750025123,No,4-6 years,5.666666666666667,0,1,Medium,43.44884375003694,0,0,3,0.3333333333333333,1,1,1,1,0,1,0,1,1,0,0,1,0,1,0,13.8603927454163,1.6353552949762296,2827.5201200649253,200907.45350017084,0.0,3,0.0,41.5811782362489,3,0
Male,0,No,No,62,Yes,Yes,No,No internet service,No internet service,No,No,Yes,No,One year,No,Electronic check,57.4317403390737,57.4317403390737,No,4-6 years,5.166666666666667,0,1,Medium,0.9263183925657048,1,0,3,0.3333333333333333,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,19.1439134463579,1.079542420862672,3560.7679010225693,3560.7679010225693,0.0,0,0.0,0.0,0,0
Male,0,No,Yes,58,Yes,No phone service,Fiber optic,Yes,No,No,Yes,No,No internet service,Month-to-month,No,Credit card (automatic),102.77747255755725,2209.57403179848,No,4-6 years,4.833333333333333,0,0,Very High,38.09610399652552,1,1,3,0.3333333333333333,1,1,2,1,1,0,1,0,0,0,1,0,1,1,0,34.25915751918575,0.5643260002090337,5961.09340833832,128155.29384431185,0.0,3,102.77747255755725,102.77747255755725,3,0
Male,1,Yes,Yes,69,Yes,Yes,DSL,No,No internet service,No,No,No internet service,Yes,Two year,Yes,Credit card (automatic),22.76768521709443,2344.535084756932,Yes,4-6 years,5.75,0,1,Low,33.978769344303366,0,0,3,0.3333333333333333,1,0,0,0,0,1,1,0,1,1,1,1,1,2,0,7.589228405698144,3.0306111201938712,1570.9702799795157,161772.9208482283,22.76768521709443,3,0.0,0.0,6,1
Male,0,Yes,No,58,Yes,Yes,DSL,No internet service,No,No internet service,Yes,No,Yes,Month-to-month,No,Credit card (automatic),43.80680056368214,3211.350802932311,No,4-6 years,4.833333333333333,0,0,Medium,55.3681172919364,0,0,4,0.4444444444444444,1,0,1,1,1,0,1,0,0,0,1,1,0,1,0,10.951700140920535,1.3239953444142798,2540.794432693564,186258.34657007403,0.0,4,43.80680056368214,0.0,4,0
Female,0,No,No,35,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No internet service,Two year,Yes,Electronic check,85.90902440995566,1106.2375957671925,Yes,2-4 years,2.9166666666666665,0,0,High,31.606788450491212,1,1,4,0.4444444444444444,1,1,3,1,0,1,0,1,1,0,0,0,0,0,1,21.477256102488916,0.4074077227670622,3006.8158543484483,38718.31585185174,0.0,4,0.0,85.90902440995566,0,0
Male,0,No,Yes,14,Yes,No phone service,No,No internet service,Yes,No internet service,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),65.16285181243467,383.54540648610896,No,1-2 years,1.1666666666666667,0,0,High,27.396100463293497,1,0,3,0.3333333333333333,0,0,1,1,1,0,1,0,1,0,1,0,1,1,0,21.72095060414489,0.21484633668731573,912.2799253740853,5369.635690805526,0.0,0,65.16285181243467,0.0,3,0
Male,1,No,No,15,No,Yes,No,Yes,Yes,No internet service,No,Yes,No,Month-to-month,Yes,Electronic check,86.84785794725941,1590.2493888379329,Yes,1-2 years,1.25,0,0,High,106.01662592252886,0,1,4,0.4444444444444444,0,0,2,1,1,0,0,1,1,1,1,0,0,0,1,21.711964486814853,0.17271583150742917,1302.7178692088912,23853.740832568994,86.84785794725941,0,86.84785794725941,0.0,0,0
Male,0,Yes,No,6,Yes,No phone service,Fiber optic,Yes,No,No internet service,No,No,Yes,Two year,Yes,Mailed check,78.81590507310604,3390.880837453524,Yes,0-1 year,0.5,1,0,High,565.146806242254,0,1,3,0.3333333333333333,1,1,1,1,0,1,0,0,1,0,1,1,0,1,0,26.27196835770201,0.07612676647479559,472.89543043863625,20345.285024721143,0.0,3,0.0,78.81590507310604,3,0
Male,1,No,No,16,Yes,No phone service,Fiber optic,No internet service,No internet service,No,No internet service,No internet service,Yes,Month-to-month,No,Electronic check,99.53940048922776,1176.3090750133329,Yes,1-2 years,1.3333333333333333,0,0,Very High,73.5193171883333,1,1,2,0.2222222222222222,1,1,0,0,1,0,0,1,0,1,1,0,0,0,1,49.76970024461388,0.160740369354862,1592.6304078276441,18820.945200213326,99.53940048922776,2,99.53940048922776,99.53940048922776,0,0
Female,1,Yes,No,46,Yes,No phone service,No,Yes,No internet service,No internet service,No internet service,No internet service,No,Month-to-month,No,Electronic check,27.060876737013977,27.060876737013977,No,2-4 years,3.8333333333333335,0,0,Low,0.5882799290655213,1,0,2,0.2222222222222222,0,0,1,1,1,0,0,1,0,1,0,1,0,1,0,13.530438368506989,1.6998710147879657,1244.800329902643,1244.800329902643,27.060876737013977,0,27.060876737013977,0.0,2,0
Male,0,No,No,63,Yes,No phone service,No,No internet service,No,No internet service,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),65.41814034220262,65.41814034220262,No,4-6 years,5.25,0,1,High,1.038383180034962,1,0,3,0.3333333333333333,0,0,1,1,1,0,1,0,1,0,1,0,0,0,1,21.806046780734206,0.9630356300323838,4121.342841558765,4121.342841558765,0.0,0,65.41814034220262,0.0,0,0
