customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,CLV
CUST_4275,Male,0,No,Yes,29,Yes,Yes,DSL,Yes,No,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Mailed check,66.9703359835093,2394.3025999974143,No,1942.1397435217698
CUST_4276,Male,1,No,No,19,Yes,No,No,No,No internet service,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),59.34161613276645,501.6316902517458,Yes,1127.4907065225625
CUST_4277,Male,0,No,No,45,No,No,DSL,No,No,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),60.28123975602445,3516.649690119201,No,2712.6557890211
CUST_4278,Female,0,No,Yes,54,Yes,Yes,No,No,No internet service,Yes,No internet service,Yes,No,One year,Yes,Bank transfer (automatic),36.98383788341761,636.3498783867976,No,1997.1272457045507
CUST_4279,Male,0,Yes,No,66,Yes,Yes,No,No,No,No,No,Yes,No internet service,Month-to-month,Yes,Electronic check,47.22548305907768,4938.589702551807,No,3116.881881899127
CUST_4280,Male,0,Yes,No,72,No,No phone service,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,63.39493399235204,1110.9272631819167,No,4564.435247449346
CUST_4281,Female,0,No,No,13,Yes,No phone service,DSL,No,Yes,No internet service,Yes,No internet service,No,Month-to-month,Yes,Mailed check,19.459544297190437,3573.3251617734386,No,252.9740758634757
CUST_4282,Female,0,No,Yes,65,Yes,Yes,Fiber optic,Yes,No,Yes,No internet service,No internet service,No,Month-to-month,No,Credit card (automatic),41.48915229392573,6588.767125682626,No,2696.794899105172
CUST_4283,Female,0,Yes,No,12,No,No,DSL,Yes,No,No,No,Yes,No internet service,Two year,No,Bank transfer (automatic),27.07008118601729,2616.685207700366,No,324.8409742322075
CUST_4284,Female,0,Yes,Yes,71,Yes,No phone service,Fiber optic,No,No,No internet service,No,No,No internet service,Month-to-month,Yes,Mailed check,118.75,6056.4266085237605,No,8431.25
CUST_4285,Male,1,No,No,14,Yes,No phone service,Fiber optic,No,No internet service,No internet service,No internet service,No,Yes,One year,Yes,Mailed check,66.4768191896844,2637.030196217881,Yes,930.6754686555817
CUST_4286,Female,0,Yes,No,42,Yes,Yes,Fiber optic,Yes,No internet service,No,Yes,No,No,Month-to-month,No,Credit card (automatic),111.4182102136182,5478.57540444892,No,4679.564828971964
CUST_4287,Female,0,No,No,48,Yes,No,Fiber optic,Yes,No,No,No internet service,No internet service,No,One year,Yes,Bank transfer (automatic),54.485063342688335,5087.82064925455,No,2615.28304044904
CUST_4288,Male,1,No,No,24,Yes,No,Fiber optic,Yes,Yes,No internet service,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),30.143433178154236,2701.0016306052944,No,723.4423962757016
CUST_4289,Male,0,Yes,Yes,65,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,92.02838081224336,1839.480235421916,No,5981.844752795818
CUST_4290,Female,0,No,No,17,No,No,DSL,Yes,Yes,No internet service,No,No internet service,No,Month-to-month,No,Mailed check,52.68861700996872,2000.163996863787,No,895.7064891694683
CUST_4291,Male,0,Yes,No,38,Yes,No,No,Yes,No,No internet service,No,No,No internet service,Month-to-month,Yes,Mailed check,54.57586499160583,1762.2604517802006,No,2073.8828696810215
CUST_4292,Female,0,No,Yes,28,Yes,No,Fiber optic,Yes,No internet service,No internet service,No,No,No,Two year,Yes,Credit card (automatic),74.58514301885947,228.24529965503095,No,2088.384004528065
CUST_4293,Female,0,Yes,No,33,Yes,Yes,DSL,No,No internet service,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,74.91386189211113,3182.1399181587744,Yes,2472.157442439667
CUST_4294,Male,0,Yes,No,24,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,97.13790182194862,18.8,No,2331.309643726767
CUST_4295,Male,0,No,No,70,Yes,Yes,DSL,Yes,No internet service,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),67.43776474369963,5051.862524395005,No,4720.643532058974
CUST_4296,Female,0,Yes,Yes,4,Yes,No phone service,DSL,No,No internet service,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),63.209046425024574,3911.555498203723,No,252.8361857000983
CUST_4297,Female,0,Yes,No,33,No,Yes,Fiber optic,No,No,No,No,No,No,One year,No,Credit card (automatic),101.55756494097017,3158.79359960467,Yes,3351.3996430520156
CUST_4298,Female,0,Yes,No,10,Yes,Yes,Fiber optic,No,No,No,No internet service,No internet service,No,One year,No,Credit card (automatic),48.609242189153846,3148.521608288945,No,486.0924218915385
CUST_4299,Male,0,Yes,Yes,36,No,Yes,Fiber optic,No,Yes,No,No,No internet service,Yes,Two year,Yes,Mailed check,96.95660463602186,18.8,No,3490.4377668967873
CUST_4300,Female,1,Yes,Yes,31,Yes,Yes,DSL,No,Yes,No internet service,Yes,No,No internet service,Month-to-month,No,Credit card (automatic),83.31634851510289,1734.1869345823106,No,2582.8068039681893
CUST_4301,Female,0,Yes,Yes,4,No,No,Fiber optic,No,No,Yes,No,Yes,No internet service,Month-to-month,Yes,Mailed check,63.653726221413365,3156.269145668074,No,254.61490488565346
CUST_4302,Female,0,No,No,8,Yes,No,Fiber optic,No,No,No,No internet service,No,No internet service,Month-to-month,Yes,Mailed check,63.22054556226534,7056.3523527874295,Yes,505.76436449812275
CUST_4303,Female,0,No,No,27,Yes,No phone service,No,No,No,No,No internet service,No internet service,Yes,Month-to-month,No,Credit card (automatic),42.21685614205791,4626.931187436074,Yes,1139.8551158355635
CUST_4304,Female,1,Yes,No,36,Yes,No,DSL,No internet service,No internet service,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),78.43276478791498,1801.302307123538,No,2823.579532364939
CUST_4305,Male,1,No,Yes,9,Yes,No,No,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),39.93861476170476,18.8,No,359.44753285534284
CUST_4306,Female,0,Yes,No,43,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,97.01422540481458,3808.1359364897694,No,4171.611692407027
CUST_4307,Female,0,No,No,24,Yes,No,DSL,No internet service,Yes,Yes,No internet service,No internet service,No,One year,Yes,Mailed check,18.25,2559.92039044929,No,438.0
CUST_4308,Female,0,Yes,Yes,37,Yes,No,Fiber optic,No,Yes,No,No,No internet service,No,Two year,No,Electronic check,102.90594869096353,3492.178729717183,No,3807.5201015656503
CUST_4309,Female,0,Yes,No,41,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No,Yes,One year,Yes,Electronic check,114.67136495434946,4579.77356912627,No,4701.525963128328
CUST_4310,Male,0,No,Yes,26,Yes,No,DSL,No internet service,No internet service,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),106.21065407678616,3794.810129618487,No,2761.47700599644
CUST_4311,Male,0,Yes,No,4,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,87.03940020230424,2182.7425297091554,Yes,348.15760080921694
CUST_4312,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No internet service,No internet service,Yes,Two year,No,Mailed check,61.34088823138458,5225.223667236316,No,61.34088823138458
CUST_4313,Female,0,Yes,No,20,No,Yes,Fiber optic,No internet service,No,No,No,No internet service,No internet service,Two year,Yes,Mailed check,47.13711656089582,18.8,No,942.7423312179164
CUST_4314,Female,0,Yes,No,45,Yes,Yes,DSL,No,No,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),75.7611975717955,1048.206137213595,No,3409.2538907307976
CUST_4315,Male,0,No,No,69,Yes,Yes,No,No,No internet service,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Mailed check,70.79332931099162,4240.364156334992,No,4884.739722458422
CUST_4316,Male,1,No,Yes,52,Yes,No,Fiber optic,No internet service,No,No internet service,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),83.616867906845,2959.296856619607,Yes,4348.07713115594
CUST_4317,Male,0,Yes,No,64,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.24235155337759,18.8,No,4687.510499416166
CUST_4318,Female,0,Yes,No,21,Yes,Yes,Fiber optic,No,No,No internet service,Yes,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),43.72870644485894,18.8,Yes,918.3028353420378
CUST_4319,Female,0,Yes,No,72,Yes,Yes,DSL,Yes,No,No internet service,No,No internet service,No,One year,Yes,Bank transfer (automatic),86.81154719039665,2786.745290421782,No,6250.4313977085585
CUST_4320,Male,0,No,Yes,25,Yes,Yes,DSL,No,No internet service,No internet service,No,No,Yes,Two year,No,Mailed check,56.86157479156786,18.8,No,1421.5393697891966
CUST_4321,Male,0,Yes,Yes,67,Yes,No phone service,No,No internet service,No,Yes,Yes,No,No,One year,Yes,Electronic check,88.53716833926333,1788.1114110418962,No,5931.990278730643
CUST_4322,Male,0,Yes,No,26,Yes,No,DSL,No,No,No,No internet service,No internet service,Yes,Two year,Yes,Bank transfer (automatic),110.16218768716104,1871.058476022596,No,2864.216879866187
CUST_4323,Female,0,No,Yes,27,Yes,No,Fiber optic,No internet service,No,Yes,No internet service,No,Yes,Two year,No,Mailed check,81.31185591383598,18.8,No,2195.4201096735715
CUST_4324,Female,1,Yes,Yes,52,Yes,No,DSL,No,Yes,No internet service,Yes,No,No,Month-to-month,Yes,Mailed check,51.89971017579022,851.5265377481219,No,2698.784929141091
CUST_4325,Female,0,Yes,No,63,Yes,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),71.01851090640723,1050.6796411319465,No,4474.166187103656
CUST_4326,Male,1,Yes,No,45,Yes,No,DSL,No,No,No internet service,No,Yes,Yes,One year,Yes,Electronic check,84.93998147753044,1736.067586831285,No,3822.2991664888696
CUST_4327,Male,0,No,No,58,Yes,Yes,Fiber optic,Yes,Yes,No,No internet service,No,No,One year,No,Mailed check,31.882537229524537,18.8,No,1849.187159312423
CUST_4328,Female,1,Yes,No,38,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),63.31166333100958,18.8,No,2405.843206578364
CUST_4329,Male,0,Yes,No,35,Yes,No,DSL,Yes,Yes,No internet service,No internet service,Yes,No internet service,Two year,No,Credit card (automatic),50.98905518749967,6254.762576094068,Yes,1784.6169315624886
CUST_4330,Female,0,No,Yes,46,Yes,No,Fiber optic,No,Yes,No internet service,Yes,No,No,Two year,Yes,Credit card (automatic),111.28690502692162,2805.642801132155,No,5119.197631238394
CUST_4331,Male,0,Yes,No,71,Yes,No,Fiber optic,No internet service,No,Yes,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),36.34535396067089,3718.9245813987086,Yes,2580.5201312076333
CUST_4332,Male,0,Yes,No,3,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),66.6717601474173,18.8,No,200.0152804422519
CUST_4333,Male,0,Yes,No,6,Yes,No,DSL,Yes,No,No,No,No internet service,No,Month-to-month,No,Electronic check,86.58762969622812,18.8,No,519.5257781773687
CUST_4334,Male,0,No,No,13,Yes,Yes,DSL,No internet service,No,Yes,Yes,Yes,No,One year,No,Mailed check,56.63413180305755,84.7312387152042,No,736.2437134397481
CUST_4335,Female,0,No,Yes,46,Yes,No phone service,No,No internet service,Yes,No,No,No,No,One year,Yes,Credit card (automatic),32.517525154963785,18.8,No,1495.806157128334
CUST_4336,Male,0,Yes,Yes,33,Yes,Yes,Fiber optic,No internet service,No,No,No,No,No,Month-to-month,Yes,Electronic check,67.53394912468733,18.8,No,2228.6203211146817
CUST_4337,Female,0,Yes,No,62,Yes,No phone service,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),81.85286711094587,298.34203743244143,No,5074.877760878644
CUST_4338,Female,1,Yes,No,63,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,110.1690699069215,2201.7230755288747,Yes,6940.651404136054
CUST_4339,Female,0,Yes,Yes,56,Yes,No,DSL,Yes,Yes,No,No internet service,No internet service,No,Two year,No,Credit card (automatic),68.907536728012,130.7471846446483,No,3858.822056768672
CUST_4340,Male,0,No,Yes,39,Yes,Yes,DSL,No,Yes,No,Yes,No,No,One year,Yes,Mailed check,53.53590781561004,6181.97000768114,No,2087.9004048087913
CUST_4341,Female,0,Yes,No,60,Yes,Yes,DSL,No,Yes,No internet service,Yes,No internet service,No internet service,One year,No,Electronic check,59.80491681818309,1452.6292319473782,No,3588.2950090909853
CUST_4342,Female,0,Yes,No,24,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),83.65461684039519,2740.045742974402,No,2007.7108041694846
CUST_4343,Female,0,No,No,50,No,Yes,Fiber optic,No,Yes,No,No,No internet service,No,Two year,No,Bank transfer (automatic),87.11186358320293,3974.319347739613,No,4355.593179160147
CUST_4344,Male,0,Yes,Yes,33,Yes,Yes,DSL,No internet service,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),88.92195938407491,2460.2217394460845,No,2934.424659674472
CUST_4345,Male,0,No,No,7,Yes,Yes,No,Yes,No,No,Yes,Yes,No,Two year,No,Mailed check,50.82023323636318,6269.198763898833,No,355.7416326545423
CUST_4346,Female,0,Yes,No,46,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),104.7035714846057,1003.6355242862136,No,4816.364288291862
CUST_4347,Male,1,No,No,62,Yes,Yes,No,No internet service,No internet service,No internet service,No,No,No,Month-to-month,No,Mailed check,44.47117488509375,2011.4699451158945,No,2757.212842875813
CUST_4348,Female,0,Yes,Yes,1,Yes,No,DSL,No,No internet service,No internet service,No,No,Yes,Month-to-month,No,Credit card (automatic),71.8267146535771,2810.2177550231672,No,71.8267146535771
CUST_4349,Female,0,No,No,65,Yes,No phone service,No,Yes,No internet service,No,Yes,No,No,Two year,Yes,Mailed check,42.345408358396,18.8,No,2752.45154329574
CUST_4350,Male,0,Yes,No,45,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),31.426595402138823,77.95161060281589,No,1414.1967930962471
CUST_4351,Female,0,No,Yes,55,Yes,No,Fiber optic,No,Yes,No,No,Yes,No internet service,Two year,Yes,Electronic check,83.475806027499,18.8,No,4591.169331512445
CUST_4352,Male,0,Yes,Yes,66,Yes,No,No,No,No internet service,Yes,No,No internet service,No,One year,Yes,Bank transfer (automatic),96.96897350924291,3753.3499959424103,Yes,6399.952251610032
CUST_4353,Male,0,No,No,67,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,18.25,18.8,Yes,1222.75
CUST_4354,Female,1,Yes,No,54,Yes,Yes,Fiber optic,No internet service,No,No,No,No internet service,Yes,One year,No,Credit card (automatic),22.02672685597156,5196.15095387859,No,1189.4432502224643
CUST_4355,Male,0,Yes,No,63,Yes,Yes,No,No,No internet service,No,No,No,Yes,Two year,Yes,Mailed check,117.71109848276627,1112.7399838278714,No,7415.799204414276
CUST_4356,Male,0,No,No,54,Yes,Yes,DSL,No internet service,No,No,No,No internet service,No,Two year,No,Mailed check,18.25,1892.2010215476405,No,985.5
CUST_4357,Female,0,No,No,52,Yes,No,DSL,No,No,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Credit card (automatic),49.671571706526834,18.8,No,2582.9217287393953
CUST_4358,Female,0,No,Yes,54,No,No,No,Yes,Yes,No,Yes,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),118.75,2932.629904571901,No,6412.5
CUST_4359,Male,0,Yes,No,67,Yes,No,Fiber optic,No internet service,Yes,No internet service,No,No,No internet service,Month-to-month,No,Bank transfer (automatic),22.289314947732045,5702.714007653922,No,1493.384101498047
CUST_4360,Male,0,Yes,No,37,Yes,No phone service,Fiber optic,Yes,No,Yes,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),79.70247611240988,18.8,No,2948.9916161591655
CUST_4361,Female,0,No,No,12,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,74.87156905390661,2091.961476451968,No,898.4588286468793
CUST_4362,Male,0,Yes,Yes,59,Yes,No,DSL,No,No internet service,No,No,No,Yes,One year,Yes,Bank transfer (automatic),66.4101874115894,7118.435011033472,No,3918.201057283775
CUST_4363,Male,0,Yes,Yes,20,Yes,No,DSL,No,No internet service,No internet service,Yes,No,No,Two year,Yes,Bank transfer (automatic),45.30907169497672,368.84768099506255,No,906.1814338995345
CUST_4364,Male,0,Yes,No,32,Yes,No,DSL,Yes,No internet service,Yes,No,No internet service,No internet service,One year,No,Bank transfer (automatic),58.899723196782176,3525.579652157401,No,1884.7911422970296
CUST_4365,Male,0,Yes,Yes,71,Yes,Yes,DSL,No,No internet service,No,No internet service,Yes,No,Month-to-month,Yes,Electronic check,76.77672186002887,4875.082151653008,No,5451.14725206205
CUST_4366,Male,0,No,Yes,44,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,86.92984585747125,6141.533687489362,No,3824.913217728735
CUST_4367,Male,1,No,Yes,66,Yes,No,DSL,No,No,No,No internet service,No,Yes,Month-to-month,No,Credit card (automatic),49.778250378882575,18.8,No,3285.36452500625
CUST_4368,Male,0,No,Yes,55,Yes,No phone service,Fiber optic,No internet service,No,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,82.62722239470786,5605.884520886435,Yes,4544.497231708932
CUST_4369,Female,0,Yes,No,16,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),60.11579210734764,18.8,No,961.8526737175622
CUST_4370,Female,0,No,No,71,Yes,No,No,No internet service,No,No internet service,Yes,No,No internet service,Month-to-month,No,Electronic check,57.55019470056148,994.4853052812392,Yes,4086.063823739865
CUST_4371,Female,0,No,Yes,68,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Mailed check,72.74278408811034,2085.5591684010037,Yes,4946.509317991503
CUST_4372,Female,0,No,No,52,Yes,Yes,DSL,Yes,No internet service,No internet service,No internet service,No internet service,Yes,Month-to-month,No,Electronic check,72.89618924701188,2293.44617128086,No,3790.6018408446175
CUST_4373,Female,0,No,No,37,Yes,No,DSL,No,No internet service,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),114.44851341029153,18.8,No,4234.594996180786
CUST_4374,Male,0,No,No,46,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),22.38128722387514,621.1952180114342,No,1029.5392122982564
CUST_4375,Male,1,Yes,No,41,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),98.0548821902971,2230.8796651529246,No,4020.2501698021815
CUST_4376,Male,1,Yes,No,5,Yes,No,No,Yes,Yes,No,No internet service,Yes,No,One year,Yes,Electronic check,108.03153867791336,1008.5208201028802,No,540.1576933895668
CUST_4377,Male,0,Yes,Yes,66,Yes,No,Fiber optic,No,No,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),100.03246323594176,5191.053188764524,No,6602.142573572156
CUST_4378,Female,0,No,No,5,No,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,74.08444979274731,1683.7834225734698,Yes,370.42224896373654
CUST_4379,Male,0,No,No,63,Yes,No,Fiber optic,No internet service,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),22.592790943570986,4653.362871078221,Yes,1423.3458294449722
CUST_4380,Male,0,No,No,3,Yes,No,DSL,No internet service,No,Yes,No internet service,Yes,Yes,Month-to-month,No,Credit card (automatic),27.19849335605982,1004.9111321258144,No,81.59548006817946
